Time,"High Vacuum Gauge","Low Vacuum Gauge","ProfEng-1.Target Set Point Loop 1","Plate Control.Process Value","Plate Control.Set Point","Plate Control.Closed-Loop Set Point","ProfEng-1.Target Set Point Loop 2","Shroud Control.Process Value","Shroud Control.Set Point","Shroud Control.Closed-Loop Set Point","LN2 Scale","LN2 Tare","LN2 Final","Plate Control.Profile Setpoint","Plate Control.Remote Setpoint","Shroud Control.Profile Setpoint","Shroud Control.Remote Setpoint","Mod3-1 RTDs.UI1-Filtered Process Value","Mod3-1 RTDs.UI2-Filtered Process Value","Mod3-1 RTDs.UI3-Filtered Process Value","Mod3-1 RTDs.UI4-Filtered Process Value","CommsErrorCode","CommsErrorItem","CommsErrors"
02/19/2026 10:46:30,5.5900E-001,5.6700E-001,1.0500E+002,2.2780E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1523E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:46:45,2.3500E-001,2.4700E-001,1.0500E+002,2.2784E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1534E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:47:00,8.8600E-003,9.6000E-003,1.0500E+002,2.2799E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1521E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:47:15,4.8200E-004,9.8400E-004,1.0500E+002,2.2798E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1515E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:47:30,2.7900E-004,8.1800E-004,1.0500E+002,2.2782E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1515E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:47:45,2.1100E-004,7.4800E-004,1.0500E+002,2.2765E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1520E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:48:00,1.7400E-004,7.1600E-004,1.0500E+002,2.2805E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1538E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:48:15,1.5000E-004,6.7100E-004,1.0500E+002,2.2786E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1525E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:48:30,1.3600E-004,6.3500E-004,1.0500E+002,2.2810E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1532E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:48:45,1.2300E-004,6.2300E-004,1.0500E+002,2.2784E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1531E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:49:00,1.1400E-004,6.1200E-004,1.0500E+002,2.2810E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1539E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:49:15,1.0600E-004,6.1300E-004,1.0500E+002,2.2803E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1507E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:49:30,9.9500E-005,6.1800E-004,1.0500E+002,2.2799E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1517E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:49:45,9.3300E-005,6.1200E-004,1.0500E+002,2.2800E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1529E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:50:00,8.8700E-005,6.1800E-004,1.0500E+002,2.2797E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1525E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:50:15,8.2600E-005,6.1800E-004,1.0500E+002,2.2789E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1524E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:50:30,7.9000E-005,6.0900E-004,1.0500E+002,2.2816E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1511E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:50:45,7.5500E-005,6.0500E-004,1.0500E+002,2.2819E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1515E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:51:00,7.2800E-005,5.9400E-004,1.0500E+002,2.2820E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1516E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:51:15,6.9900E-005,5.8600E-004,1.0500E+002,2.2820E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1511E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:51:30,6.7800E-005,5.8000E-004,1.0500E+002,2.2827E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1522E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:51:45,6.5600E-005,5.7700E-004,1.0500E+002,2.2827E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1539E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:52:00,6.3700E-005,5.6600E-004,1.0500E+002,2.2821E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1503E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:52:15,6.1900E-005,5.5500E-004,1.0500E+002,2.2825E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1537E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:52:30,5.9900E-005,5.5400E-004,1.0500E+002,2.2806E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1525E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:52:45,5.8100E-005,5.4800E-004,1.0500E+002,2.2828E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1523E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:53:00,5.6500E-005,5.4500E-004,1.0500E+002,2.2809E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1523E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:53:15,5.5100E-005,5.4300E-004,1.0500E+002,2.2805E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1507E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:53:30,5.3700E-005,5.4200E-004,1.0500E+002,2.2821E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1529E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:53:45,5.2500E-005,5.3300E-004,1.0500E+002,2.2802E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1509E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:54:00,5.1100E-005,5.3000E-004,1.0500E+002,2.2822E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1516E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:54:15,5.0100E-005,5.2500E-004,1.0500E+002,2.2816E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1516E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:54:30,4.9000E-005,5.2200E-004,1.0500E+002,2.2823E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1508E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:54:45,4.8000E-005,5.2500E-004,1.0500E+002,2.2831E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1528E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:55:00,4.6900E-005,5.2000E-004,1.0500E+002,2.2821E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1530E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:55:15,4.6100E-005,5.1900E-004,1.0500E+002,2.2811E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1528E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:55:30,4.5100E-005,5.1600E-004,1.0500E+002,2.2831E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1523E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:55:45,4.4300E-005,5.1700E-004,1.0500E+002,2.2858E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1530E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:56:00,4.3500E-005,5.1400E-004,1.0500E+002,2.2846E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1526E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:56:15,4.2600E-005,5.1300E-004,1.0500E+002,2.2843E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1520E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:56:30,4.1900E-005,5.1100E-004,1.0500E+002,2.2848E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1522E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:56:45,4.1100E-005,5.0800E-004,1.0500E+002,2.2847E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1505E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:57:00,4.0400E-005,5.1400E-004,1.0500E+002,2.2856E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1502E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:57:15,3.9700E-005,5.1100E-004,1.0500E+002,2.2849E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1519E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:57:30,3.9000E-005,5.1200E-004,1.0500E+002,2.2856E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1512E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:57:45,3.8300E-005,5.0900E-004,1.0500E+002,2.2838E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1501E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:58:00,3.7700E-005,5.1100E-004,1.0500E+002,2.2849E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1501E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:58:15,3.7000E-005,5.0700E-004,1.0500E+002,2.2842E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1499E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:58:30,3.6500E-005,5.1100E-004,1.0500E+002,2.2844E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1497E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:58:45,3.5900E-005,5.1200E-004,1.0500E+002,2.2861E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1502E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:59:00,3.5400E-005,5.1200E-004,1.0500E+002,2.2837E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1504E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:59:15,3.4900E-005,5.1200E-004,1.0500E+002,2.2846E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1513E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:59:30,3.4400E-005,5.1100E-004,1.0500E+002,2.2832E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1498E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:59:45,3.3900E-005,5.1400E-004,1.0500E+002,2.2840E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1523E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:00:00,3.4500E-005,5.0600E-004,1.0500E+002,2.2843E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1517E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:00:15,3.3000E-005,5.1100E-004,1.0500E+002,2.2839E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1516E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:00:30,3.2500E-005,5.1400E-004,1.0500E+002,2.2859E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1522E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:00:45,3.2100E-005,5.1700E-004,1.0500E+002,2.2852E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1517E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:01:00,3.1600E-005,5.1200E-004,1.0500E+002,2.2841E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1508E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:01:15,3.1200E-005,5.1200E-004,1.0500E+002,2.2847E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1497E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:01:30,3.0800E-005,5.1500E-004,1.0500E+002,2.2855E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1511E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:01:45,3.0400E-005,5.1400E-004,1.0500E+002,2.2851E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1521E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:02:00,3.0000E-005,5.1800E-004,1.0500E+002,2.2856E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1510E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:02:15,2.9700E-005,5.2000E-004,1.0500E+002,2.2846E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1483E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:02:30,2.9300E-005,5.1900E-004,1.0500E+002,2.2853E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1488E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:02:45,2.9000E-005,5.2000E-004,1.0500E+002,2.2860E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1497E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:03:00,2.8700E-005,5.1800E-004,1.0500E+002,2.2829E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1497E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:03:15,2.8400E-005,5.1900E-004,1.0500E+002,2.2848E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1495E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:03:30,2.8100E-005,5.1800E-004,1.0500E+002,2.2853E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1496E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:03:45,2.7800E-005,5.1500E-004,1.0500E+002,2.2850E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1500E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:04:00,2.7500E-005,5.1800E-004,1.0500E+002,2.2829E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1505E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
